Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.0001	2	0.030999356880784035	0.030999356880784035	109.51957774162292
2	100	0.0001	2	0.031020840629935265	0.031020840629935265	108.3087272644043
2	100	0.0001	2	0.03103349357843399	0.03103349357843399	158.26165294647217
2	100	0.0001	2	0.03129972144961357	0.03129972144961357	173.30072331428528
2	100	0.0001	2	0.03156299889087677	0.03156299889087677	159.97101712226868
2	100	0.0001	2	0.03160010278224945	0.03160010278224945	69.29062128067017
2	100	0.0001	2	0.031822193413972855	0.031822193413972855	191.67918992042542
4	50	0.0001	2	0.031889986246824265	0.031889986246824265	204.8936219215393
4	100	0.001	4	0.03211117908358574	0.03211117908358574	144.04707217216492
2	100	0.0001	2	0.03214153274893761	0.03214153274893761	100.2573311328888
2	100	0.0001	2	0.03214997798204422	0.03214997798204422	203.5100519657135
2	100	0.0001	2	0.032525625079870224	0.032525625079870224	131.87338542938232
2	50	0.0001	2	0.03356187790632248	0.03356187790632248	94.37133717536926
4	100	0.0001	2	0.035238564014434814	0.035238564014434814	203.9276750087738
4	100	0.0001	2	0.03545232117176056	0.03545232117176056	183.7266824245453
2	100	0.0001	4	0.03567366674542427	0.03567366674542427	41.175636291503906
4	100	0.0001	2	0.03569189831614494	0.03569189831614494	173.70815443992615
2	100	0.0001	4	0.03581998869776726	0.03581998869776726	97.58019208908081
4	100	0.0001	2	0.0360386036336422	0.0360386036336422	82.31052017211914
4	100	0.0001	2	0.03638278320431709	0.03638278320431709	202.22888159751892
2	100	0.0001	2	0.03657291829586029	0.03657291829586029	204.031245470047
2	100	0.0001	4	0.036582402884960175	0.036582402884960175	90.05338788032532
2	100	0.0001	2	0.03674241527915001	0.03674241527915001	105.49693131446838
4	100	0.0001	2	0.036828696727752686	0.036828696727752686	86.44282174110413
2	100	0.0001	8	0.03714333102107048	0.03714333102107048	83.17720079421997
2	100	0.0001	4	0.037811633199453354	0.037811633199453354	81.15719485282898
4	200	0.0001	2	0.038988444954156876	0.038988444954156876	324.625203371048
4	200	0.001	4	0.04221971705555916	0.04221971705555916	204.21870303153992
2	100	0.0001	4	0.04299568012356758	0.04299568012356758	87.49692559242249
2	200	0.0001	16	0.05361533537507057	0.05361533537507057	39.3018114566803
4	200	0.001	16	0.06172354146838188	0.06172354146838188	56.4754855632782
3	100	0.001	2	0.06802504509687424	0.06802504509687424	203.72297835350037
4	50	0.001	2	0.07403586059808731	0.07403586059808731	144.24415850639343
1	100	0.0001	4	0.07570178806781769	0.07570178806781769	76.74573349952698
1	100	0.0001	4	0.08157533407211304	0.08157533407211304	83.16147232055664
