Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	50	0.0001	4	0.029886532574892044	0.029886532574892044	144.3851535320282
4	50	0.0001	4	0.02995111420750618	0.02995111420750618	53.844518184661865
4	100	0.0001	4	0.030397538095712662	0.030397538095712662	39.1804518699646
4	100	0.0001	4	0.03058766759932041	0.03058766759932041	83.69526052474976
4	100	0.0001	4	0.03108169324696064	0.03108169324696064	44.290929317474365
4	50	0.0001	4	0.031170981004834175	0.031170981004834175	110.94298505783081
4	50	0.0001	4	0.03194350004196167	0.03194350004196167	83.68966794013977
4	50	0.0001	4	0.032138001173734665	0.032138001173734665	62.18510818481445
4	200	0.0001	4	0.03220389783382416	0.03220389783382416	76.37905716896057
4	100	0.0001	4	0.03233734518289566	0.03233734518289566	41.96003198623657
4	50	0.0001	4	0.032723862677812576	0.032723862677812576	66.49709606170654
4	150	0.0001	16	0.032830435782670975	0.032830435782670975	25.704511880874634
4	150	0.0001	4	0.03284747153520584	0.03284747153520584	48.52069425582886
4	50	0.0001	4	0.03382917866110802	0.03382917866110802	56.050103187561035
4	100	0.0001	4	0.03391171246767044	0.03391171246767044	59.578110694885254
4	100	0.001	4	0.033940233290195465	0.033940233290195465	144.48992776870728
3	50	0.0001	4	0.034151747822761536	0.034151747822761536	39.25200176239014
4	50	0.0001	4	0.034442637115716934	0.034442637115716934	54.25195288658142
4	200	0.001	8	0.03467423841357231	0.03467423841357231	53.04117250442505
4	50	0.0001	4	0.03480996564030647	0.03480996564030647	60.61813712120056
4	150	0.0001	4	0.034829508513212204	0.034829508513212204	49.74404788017273
4	100	0.001	8	0.035252295434474945	0.035252295434474945	48.274837255477905
4	100	0.0001	4	0.03538599610328674	0.03538599610328674	144.02174925804138
4	100	0.0001	4	0.03542394936084747	0.03542394936084747	144.1933319568634
2	100	0.0001	4	0.035442501306533813	0.035442501306533813	85.40896773338318
4	200	0.0001	4	0.03572846204042435	0.03572846204042435	82.13861966133118
2	100	0.0001	4	0.035787563771009445	0.035787563771009445	143.63394379615784
2	100	0.0001	4	0.03582435101270676	0.03582435101270676	107.64854216575623
2	100	0.0001	4	0.03632176294922829	0.03632176294922829	101.3924412727356
4	200	0.0001	16	0.03642416000366211	0.03642416000366211	56.79871487617493
2	100	0.0001	4	0.036717843264341354	0.036717843264341354	95.38344073295593
2	100	0.0001	4	0.037017468363046646	0.037017468363046646	143.59296083450317
2	100	0.0001	4	0.037204694002866745	0.037204694002866745	95.82927465438843
2	100	0.0001	4	0.03738504648208618	0.03738504648208618	143.41629314422607
4	100	0.0001	4	0.037414584308862686	0.037414584308862686	144.6636528968811
2	100	0.0001	4	0.03821248188614845	0.03821248188614845	143.3838596343994
2	100	0.0001	4	0.03880973160266876	0.03880973160266876	143.29277110099792
2	100	0.0001	4	0.03926355019211769	0.03926355019211769	144.14407777786255
4	100	0.001	4	0.039314232766628265	0.039314232766628265	114.71052312850952
2	100	0.0001	4	0.03999295085668564	0.03999295085668564	143.45151829719543
2	100	0.001	4	0.042721498757600784	0.042721498757600784	144.48766899108887
3	200	0.001	16	0.05063552409410477	0.05063552409410477	42.417165756225586
2	200	0.0001	16	0.05120022967457771	0.05120022967457771	25.955703496932983
2	100	0.001	2	0.059428390115499496	0.059428390115499496	132.38460874557495
4	200	0.001	16	0.0630987286567688	0.0630987286567688	49.91115951538086
1	100	0.0001	2	0.06508410722017288	0.06508409976959229	174.5504879951477
3	100	0.001	2	0.08092686533927917	0.08092686533927917	177.81556749343872
2	200	0.001	2	0.08406275510787964	0.08406275510787964	203.37621402740479
2	100	0.0001	16	0.12935522198677063	0.12935522198677063	42.43843936920166
1	100	0.0001	4	0.15813986957073212	0.15813986957073212	143.28048992156982
