Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	100	0.0001	4	0.030372697860002518	0.030372697860002518	81.42525100708008
3	100	0.0001	4	0.030462568625807762	0.030462568625807762	76.6839189529419
3	100	0.0001	2	0.030516544356942177	0.030516544356942177	204.6116042137146
3	100	0.0001	4	0.03059309907257557	0.03059309907257557	90.56424641609192
3	100	0.0001	4	0.030971545726060867	0.030971545726060867	143.3996183872223
3	100	0.0001	4	0.03113039769232273	0.03113039769232273	143.451318025589
3	100	0.0001	4	0.03142112120985985	0.03142112120985985	143.70012998580933
3	100	0.0001	4	0.03144703805446625	0.03144703805446625	86.41651678085327
3	200	0.0001	4	0.03153089061379433	0.03153089061379433	114.21243262290955
3	100	0.0001	4	0.03181558474898338	0.03181558474898338	143.6532301902771
3	100	0.0001	4	0.032044582068920135	0.032044582068920135	143.57199215888977
3	100	0.0001	4	0.03276181221008301	0.03276181221008301	91.36591696739197
3	200	0.0001	4	0.033109329640865326	0.033109329640865326	143.50401663780212
3	200	0.0001	4	0.033618830144405365	0.033618830144405365	108.32845544815063
4	100	0.0001	4	0.03375308960676193	0.03375308960676193	93.7650055885315
3	100	0.0001	4	0.033921197056770325	0.033921197056770325	76.50114870071411
4	100	0.0001	4	0.03414478898048401	0.03414478898048401	144.71432495117188
3	200	0.0001	4	0.03445948287844658	0.03445948287844658	100.0972888469696
4	100	0.0001	4	0.03476056456565857	0.03476056456565857	143.71357131004333
3	100	0.0001	4	0.03489787504076958	0.03489787504076958	69.31775856018066
4	100	0.005	4	0.03493712469935417	0.03493712469935417	91.05553793907166
2	100	0.0001	4	0.03615817427635193	0.03615817427635193	83.1842520236969
2	100	0.0001	4	0.037343062460422516	0.037343062460422516	83.15376400947571
2	100	0.0001	4	0.037508003413677216	0.037508003413677216	83.28252863883972
3	100	0.0001	16	0.03883473575115204	0.03883473575115204	42.41537356376648
2	100	0.0001	4	0.03913724049925804	0.03913724422454834	83.2522132396698
3	200	0.0001	16	0.03992725536227226	0.03992725536227226	42.83681893348694
1	200	0.005	16	0.04322715103626251	0.04322715476155281	30.206787824630737
4	200	0.005	16	0.04629556089639664	0.04629556089639664	42.680277824401855
2	200	0.0001	16	0.055394455790519714	0.055394455790519714	27.996490001678467
1	100	0.0001	4	0.0728280171751976	0.0728280171751976	69.30746483802795
1	100	0.0001	4	0.08056522905826569	0.08056522905826569	73.09369659423828
3	100	0.005	2	0.11928996443748474	0.11928996443748474	147.49718499183655
1	100	0.0001	4	0.13719657063484192	0.13719657063484192	83.05509066581726
