Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	50	0.0001	2	0.0302249938249588	0.0302249938249588	98.14878916740417
3	50	0.0001	2	0.030461492016911507	0.030461492016911507	125.83477830886841
2	200	0.0001	2	0.030645698308944702	0.030645698308944702	93.91511011123657
3	100	0.0001	2	0.030807172879576683	0.030807172879576683	157.80752968788147
4	200	0.0001	8	0.031032707542181015	0.031032707542181015	84.0055205821991
4	50	0.0001	2	0.0312536358833313	0.0312536358833313	123.26956009864807
4	50	0.0001	2	0.03183666616678238	0.03183666616678238	143.83179545402527
4	50	0.0001	2	0.0321262888610363	0.0321262888610363	134.2210762500763
4	50	0.0001	2	0.03223567456007004	0.03223567456007004	162.9192476272583
3	100	0.0001	2	0.032779060304164886	0.032779060304164886	139.40788078308105
3	100	0.0001	2	0.033245280385017395	0.033245280385017395	162.51083087921143
4	50	0.0001	2	0.0333714559674263	0.0333714559674263	138.2178282737732
4	100	0.0001	2	0.03437357395887375	0.03437357395887375	204.24574065208435
4	100	0.0001	4	0.0347718745470047	0.0347718745470047	144.11753273010254
4	100	0.0001	2	0.035075053572654724	0.035075053572654724	97.06254887580872
4	100	0.0001	2	0.03510234132409096	0.03510234132409096	167.4840967655182
2	100	0.0001	4	0.03527015447616577	0.03527015447616577	78.27352046966553
4	100	0.0001	2	0.03557303920388222	0.03557303920388222	139.8071277141571
4	100	0.0001	2	0.03567950800061226	0.03567950800061226	143.60374307632446
2	200	0.0001	8	0.03582610562443733	0.03582610562443733	45.0706090927124
2	100	0.0001	4	0.03587258607149124	0.03587258607149124	78.18302202224731
3	100	0.0001	8	0.03616270050406456	0.03616270050406456	44.34705305099487
3	50	0.0001	8	0.036350417882204056	0.036350417882204056	38.372666358947754
4	100	0.0001	2	0.03670879825949669	0.03670880198478699	203.82939791679382
4	200	0.0001	2	0.03685887157917023	0.03685887157917023	197.50486636161804
4	100	0.0001	2	0.03719180449843407	0.03719180449843407	203.90212488174438
2	100	0.0001	4	0.03914092108607292	0.03914092108607292	77.30880284309387
3	100	0.0001	16	0.040374573320150375	0.040374573320150375	25.821594953536987
1	50	0.005	16	0.04156992584466934	0.04156992584466934	41.99505829811096
1	100	0.005	4	0.0450870618224144	0.0450870618224144	69.68299317359924
1	50	0.005	16	0.04560292884707451	0.04560292884707451	27.22544503211975
4	100	0.0001	8	0.04777652397751808	0.04777652397751808	31.177839040756226
2	200	0.0001	16	0.0550355389714241	0.0550355389714241	42.121333837509155
1	200	0.0001	4	0.05735551938414574	0.05735551193356514	143.45588159561157
1	150	0.0001	4	0.06349503993988037	0.06349503993988037	73.57974362373352
3	100	0.005	4	0.06477958709001541	0.06477958709001541	66.35003709793091
4	200	0.005	16	0.06837479025125504	0.06837479025125504	42.5513072013855
1	200	0.0001	8	0.08368957787752151	0.08368957787752151	26.500556230545044
2	100	0.005	2	0.09819556772708893	0.09819556772708893	203.30047917366028
3	100	0.005	2	0.11980226635932922	0.11980226635932922	202.96547722816467
2	200	0.005	2	0.11996636539697647	0.11996636539697647	203.33242511749268
4	200	0.005	2	0.1385173350572586	0.1385173350572586	223.2661428451538
3	100	0.005	2	0.15838484466075897	0.15838484466075897	139.43627285957336
1	100	0.0001	4	0.36072954535484314	0.36072954535484314	66.72854971885681
1	100	0.0001	16	0.6369186043739319	0.6369186043739319	22.373677492141724
