Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	100	0.0001	2	0.03089829348027706	0.03089829348027706	143.2321424484253
2	100	0.0001	2	0.031113170087337494	0.031113170087337494	203.65647411346436
2	100	0.0001	2	0.03144977614283562	0.03144977614283562	119.1151990890503
2	100	0.0001	2	0.031550083309412	0.031550083309412	128.51614427566528
2	100	0.0001	2	0.031680405139923096	0.031680405139923096	106.3957450389862
2	100	0.0001	2	0.032043855637311935	0.032043855637311935	89.70228862762451
2	100	0.0001	2	0.032193779945373535	0.032193779945373535	143.47852849960327
2	100	0.0001	2	0.032405078411102295	0.032405078411102295	143.254949092865
2	200	0.0001	2	0.03280383720993996	0.03280383720993996	114.7503809928894
2	100	0.0001	2	0.032921161502599716	0.032921161502599716	119.77711319923401
2	100	0.0001	2	0.03327470272779465	0.03327470272779465	112.91231918334961
2	100	0.0001	2	0.03348444029688835	0.03348444029688835	114.72821283340454
2	100	0.0001	2	0.033717844635248184	0.033717844635248184	103.3108913898468
2	100	0.0001	2	0.034741587936878204	0.034741587936878204	138.77223539352417
2	100	0.0001	4	0.035952772945165634	0.035952772945165634	64.8246910572052
4	200	0.001	16	0.042347896844148636	0.042347896844148636	35.126410245895386
2	200	0.0001	16	0.04831588640809059	0.04831588640809059	31.92424702644348
3	100	0.001	2	0.07117149978876114	0.07117149978876114	133.6629524230957
1	100	0.0001	4	0.07176892459392548	0.07176892459392548	83.04957103729248
4	200	0.001	16	0.07484915107488632	0.07484915107488632	40.805537700653076
4	100	0.001	2	0.10273845493793488	0.10273845493793488	144.75185346603394
