Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.0001	2	0.029808340594172478	0.029808340594172478	143.14339470863342
2	200	0.0001	2	0.029905306175351143	0.029905306175351143	112.81131339073181
2	200	0.0001	2	0.032860998064279556	0.032860998064279556	120.70562076568604
4	200	0.0001	4	0.033218834549188614	0.033218834549188614	71.76145648956299
4	200	0.0001	2	0.03360579535365105	0.03360579535365105	130.56702852249146
2	200	0.0001	4	0.034564610570669174	0.034564610570669174	65.28889179229736
2	200	0.0001	4	0.034937698394060135	0.034937698394060135	83.0978832244873
2	200	0.0001	4	0.035469796508550644	0.035469796508550644	56.99921369552612
2	200	0.0001	4	0.035543955862522125	0.035543955862522125	63.7260799407959
2	200	0.0001	4	0.035814058035612106	0.035814058035612106	57.13711738586426
2	100	0.0001	4	0.03611806780099869	0.03611806780099869	51.16672086715698
2	100	0.0001	4	0.03624894097447395	0.03624894097447395	53.826826333999634
2	200	0.0001	4	0.03625805303454399	0.03625805303454399	63.08348989486694
2	200	0.0001	8	0.03673791140317917	0.03673791140317917	36.28482961654663
2	200	0.0001	4	0.03700922429561615	0.03700922429561615	83.36412239074707
2	200	0.0001	4	0.03742591291666031	0.03742591291666031	61.026187896728516
2	150	0.0001	4	0.038445767015218735	0.038445767015218735	62.358652114868164
4	200	0.005	16	0.039375003427267075	0.039375003427267075	25.216501712799072
2	50	0.0001	4	0.0394299142062664	0.0394299142062664	58.23551273345947
4	200	0.005	16	0.03972786292433739	0.03972786292433739	25.34658122062683
1	200	0.0001	2	0.04178904742002487	0.04178904742002487	99.75653529167175
2	50	0.0001	4	0.04288933798670769	0.04288933798670769	53.939300775527954
2	50	0.0001	4	0.043200891464948654	0.043200891464948654	54.53551197052002
2	100	0.0001	8	0.04435298964381218	0.04435298964381218	27.706372499465942
3	200	0.005	4	0.04472421854734421	0.04472421854734421	76.38389706611633
4	200	0.005	16	0.04796797037124634	0.04796797037124634	28.694381713867188
2	200	0.0001	16	0.049086712300777435	0.049086712300777435	21.414051055908203
2	200	0.0001	16	0.05235118791460991	0.05235118791460991	22.486284971237183
4	200	0.005	16	0.053685735911130905	0.053685735911130905	26.979498863220215
4	200	0.005	16	0.05559363216161728	0.05559363216161728	42.91843771934509
2	150	0.005	4	0.056701432913541794	0.056701432913541794	52.40444755554199
2	200	0.0001	16	0.05705392733216286	0.05705392733216286	22.01892924308777
2	50	0.005	4	0.060284484177827835	0.060284484177827835	60.105440616607666
4	200	0.005	16	0.06124423071742058	0.06124423071742058	25.84891366958618
4	200	0.005	4	0.06812558323144913	0.06812557578086853	79.45700335502625
4	200	0.005	16	0.0687490701675415	0.0687490701675415	42.27655839920044
1	100	0.0001	4	0.07099916785955429	0.07099916785955429	82.88928127288818
2	200	0.005	2	0.07242921739816666	0.07242921739816666	129.70709109306335
2	100	0.0001	16	0.07325368374586105	0.07325368374586105	22.472185134887695
1	50	0.0001	4	0.0999845489859581	0.0999845489859581	48.6844482421875
4	200	0.005	2	0.10100553929805756	0.10100553929805756	137.1363570690155
3	100	0.005	2	0.11350271105766296	0.11350271105766296	100.66146445274353
