Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.0001	2	0.030461736023426056	0.030461736023426056	141.98316717147827
2	100	0.0001	2	0.031163962557911873	0.031163962557911873	149.84011387825012
2	200	0.0001	2	0.03127653896808624	0.03127653896808624	203.35588240623474
2	200	0.0001	2	0.03128736838698387	0.03128736838698387	141.90557718276978
2	100	0.0001	2	0.031405724585056305	0.031405724585056305	151.2783887386322
2	200	0.0001	2	0.031450942158699036	0.031450942158699036	173.94183540344238
2	100	0.0001	2	0.031688135117292404	0.031688135117292404	118.48730278015137
2	200	0.0001	2	0.03170270845293999	0.03170270845293999	203.39529299736023
2	200	0.0001	2	0.03185297176241875	0.03185297176241875	166.2827708721161
2	200	0.0001	2	0.03196458891034126	0.03196458891034126	142.52327394485474
2	100	0.0001	2	0.03205614537000656	0.03205614537000656	143.48160314559937
2	100	0.0001	2	0.03223951905965805	0.03223951905965805	143.61717891693115
2	100	0.0001	2	0.03266201913356781	0.03266201913356781	203.31883645057678
2	100	0.0001	2	0.032720621675252914	0.032720621675252914	203.7071497440338
2	150	0.005	8	0.03281306102871895	0.03281306102871895	42.6232533454895
4	100	0.0001	4	0.03428907319903374	0.03428907319903374	143.83682084083557
4	100	0.0001	2	0.03601294755935669	0.03601294755935669	173.1404287815094
4	100	0.0001	16	0.03604239970445633	0.03604239970445633	42.55613088607788
4	100	0.0001	2	0.036178067326545715	0.036178067326545715	203.88604950904846
2	100	0.0001	4	0.03635248914361	0.03635248914361	75.46398186683655
1	150	0.005	16	0.037145327776670456	0.037145327776670456	28.447790384292603
3	100	0.0001	8	0.0371551439166069	0.0371551439166069	47.33528184890747
2	200	0.0001	8	0.03750896826386452	0.03750896826386452	50.81900906562805
2	150	0.0001	8	0.03789747133851051	0.03789747133851051	52.373775243759155
3	100	0.0001	16	0.038305506110191345	0.038305506110191345	30.382030963897705
4	100	0.0001	16	0.03836984559893608	0.03836984559893608	33.404982805252075
1	100	0.005	16	0.03989075869321823	0.03989075869321823	41.98519015312195
4	200	0.005	16	0.0448906309902668	0.0448906309902668	42.50856065750122
2	50	0.005	8	0.048335812985897064	0.048335812985897064	43.74960470199585
1	100	0.005	16	0.050269488245248795	0.050269488245248795	26.134902477264404
1	50	0.005	16	0.05238400399684906	0.05238400399684906	25.598562955856323
2	200	0.0001	16	0.052639711648225784	0.052639711648225784	26.661778926849365
4	150	0.005	16	0.05980338156223297	0.05980338156223297	31.246006727218628
1	100	0.005	4	0.06549685448408127	0.06549685448408127	71.13080334663391
1	100	0.0001	4	0.07349050045013428	0.07349050045013428	83.04246020317078
4	50	0.005	2	0.08195246011018753	0.08195246011018753	161.69145727157593
1	150	0.0001	4	0.09560889005661011	0.09560889005661011	68.07465720176697
4	200	0.005	2	0.09751512855291367	0.09751512855291367	204.13513088226318
1	100	0.0001	4	0.11793270707130432	0.11793270707130432	66.92041802406311
3	100	0.005	2	0.1334417760372162	0.1334417760372162	158.7132785320282
