Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	150	0.0001	4	0.03197594732046127	0.03197594732046127	144.18769526481628
4	200	0.005	16	0.03211690112948418	0.03211690112948418	42.45891356468201
4	200	0.0001	16	0.03229418769478798	0.03229418769478798	40.00685930252075
4	200	0.0001	4	0.0330321379005909	0.0330321379005909	108.6620728969574
4	200	0.0001	4	0.03314190357923508	0.03314190357923508	143.779305934906
3	200	0.0001	4	0.03369096666574478	0.03369096666574478	143.8767535686493
4	200	0.0001	4	0.03383679315447807	0.03383679315447807	144.3974540233612
2	100	0.0001	4	0.03488121181726456	0.03488121181726456	78.21037077903748
4	100	0.0001	4	0.03507593646645546	0.03507593646645546	143.7970130443573
2	100	0.0001	4	0.03572891280055046	0.03572890907526016	83.24502992630005
4	200	0.0001	4	0.03609954193234444	0.03609954193234444	121.48196792602539
2	150	0.0001	4	0.03726731985807419	0.03726731985807419	66.73775053024292
2	100	0.0001	4	0.037674322724342346	0.037674322724342346	81.6662266254425
2	100	0.0001	4	0.03808402270078659	0.03808402270078659	83.22020506858826
2	100	0.0001	4	0.03812139481306076	0.03812139481306076	73.5003433227539
4	200	0.0001	16	0.03849499300122261	0.03849499672651291	36.953242778778076
3	200	0.0001	16	0.03886004909873009	0.03886004909873009	42.37861609458923
4	200	0.005	16	0.0393332913517952	0.0393332913517952	42.615108489990234
4	200	0.005	16	0.04390943422913551	0.04390943795442581	41.53292179107666
4	200	0.005	16	0.045268092304468155	0.045268092304468155	42.53217625617981
4	200	0.005	16	0.04562770202755928	0.04562770202755928	42.525039196014404
4	200	0.005	16	0.047004684805870056	0.047004684805870056	42.692293882369995
4	200	0.005	4	0.04736146330833435	0.04736146330833435	102.24872064590454
4	200	0.005	16	0.04853101819753647	0.04853101819753647	42.864362955093384
4	200	0.005	16	0.04985319823026657	0.04985319823026657	38.96246027946472
4	200	0.005	16	0.050233397632837296	0.050233397632837296	29.967852115631104
2	200	0.0001	16	0.05243479087948799	0.05243479087948799	42.20518255233765
2	150	0.0001	16	0.052765484899282455	0.052765484899282455	42.079655170440674
4	100	0.005	16	0.05316604673862457	0.05316604673862457	34.65398335456848
4	200	0.005	16	0.054610613733530045	0.054610613733530045	39.12802004814148
4	200	0.005	16	0.05715208500623703	0.05715208500623703	34.99561262130737
4	100	0.005	16	0.05863169580698013	0.05863169580698013	42.44841551780701
4	150	0.005	16	0.0611078217625618	0.0611078217625618	35.13384747505188
4	100	0.005	16	0.06424243748188019	0.06424243748188019	43.2689208984375
2	200	0.005	4	0.06559383869171143	0.06559383869171143	143.42980527877808
2	50	0.005	4	0.06652222573757172	0.06652222573757172	82.45798921585083
4	200	0.005	8	0.06817720085382462	0.06817720085382462	83.54658031463623
4	150	0.005	16	0.07102902233600616	0.07102902233600616	42.60757350921631
1	100	0.0001	4	0.07409936189651489	0.07409936189651489	67.30302023887634
4	200	0.005	16	0.07783467322587967	0.07783467322587967	43.46394991874695
2	200	0.005	4	0.08511833846569061	0.08511833846569061	143.3116466999054
4	50	0.005	16	0.10100317001342773	0.10100317001342773	35.136449098587036
3	200	0.005	2	0.15062102675437927	0.15062102675437927	188.74604725837708
3	100	0.005	2	0.167262464761734	0.167262464761734	203.63684105873108
