Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	50	0.0001	4	0.03128302842378616	0.03128302842378616	60.24954319000244
4	50	0.0001	4	0.03206174448132515	0.03206174448132515	83.8795714378357
2	100	0.0001	2	0.032266274094581604	0.032266274094581604	114.36692905426025
2	100	0.0001	2	0.03367933630943298	0.03367933630943298	119.01869416236877
4	50	0.0001	4	0.03369656205177307	0.03369656205177307	84.14976119995117
3	50	0.0001	4	0.03488193452358246	0.03488193452358246	60.333733797073364
2	150	0.0001	4	0.03518151119351387	0.03518151119351387	57.47051382064819
2	50	0.0001	2	0.03554011881351471	0.03554011881351471	143.15559697151184
2	200	0.0001	4	0.03589552640914917	0.03589552640914917	89.36112546920776
2	200	0.0001	4	0.03604220971465111	0.03604220971465111	78.86362886428833
2	50	0.0001	4	0.03658811375498772	0.03658811375498772	66.70726919174194
2	200	0.0001	4	0.03660917282104492	0.03660917654633522	79.83170223236084
2	100	0.0001	4	0.036633096635341644	0.036633096635341644	58.08927822113037
2	150	0.0001	4	0.037237972021102905	0.037237972021102905	76.15791368484497
2	150	0.0001	4	0.037420883774757385	0.037420883774757385	56.39615559577942
2	150	0.0001	4	0.03746534511446953	0.03746534511446953	65.78820061683655
2	100	0.0001	4	0.038244832307100296	0.038244836032390594	77.07084274291992
2	150	0.0001	4	0.039375290274620056	0.039375290274620056	74.0304868221283
2	100	0.0001	4	0.039726413786411285	0.039726413786411285	83.6841287612915
2	100	0.0001	8	0.04336587339639664	0.04336587339639664	42.05470848083496
2	50	0.0001	4	0.04392421990633011	0.04392421990633011	83.41939735412598
3	50	0.0001	4	0.046374764293432236	0.046374764293432236	57.89943242073059
2	100	0.001	4	0.04952579736709595	0.04952579736709595	67.02236008644104
2	200	0.0001	16	0.05061854049563408	0.05061854049563408	27.467384338378906
2	50	0.0001	4	0.0660213828086853	0.0660213828086853	80.35647821426392
1	100	0.0001	4	0.06779778003692627	0.06779778003692627	60.25505781173706
4	200	0.001	16	0.07838669419288635	0.07838669419288635	42.191662549972534
3	100	0.001	2	0.08157148212194443	0.08157148212194443	128.32738161087036
