Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	100	0.0001	4	0.030553489923477173	0.030553489923477173	70.70803141593933
3	100	0.0001	4	0.031037157401442528	0.031037157401442528	83.97662806510925
3	100	0.0001	4	0.03113514371216297	0.03113514371216297	52.409186363220215
3	100	0.0001	4	0.031346142292022705	0.031346142292022705	51.61499905586243
2	100	0.001	4	0.03136904910206795	0.03136904910206795	62.47231721878052
3	100	0.0001	4	0.03165638819336891	0.03165638819336891	50.20530319213867
3	100	0.0001	4	0.0322578065097332	0.0322578065097332	58.07655334472656
4	100	0.0001	4	0.032844506204128265	0.032844506204128265	83.96574282646179
3	100	0.0001	4	0.03290785476565361	0.03290785476565361	60.34747672080994
4	100	0.001	4	0.033282794058322906	0.033282794058322906	61.889922857284546
2	100	0.001	4	0.03334762528538704	0.03334762528538704	76.81779861450195
3	100	0.0001	4	0.03339250758290291	0.03339250758290291	48.26693391799927
3	100	0.0001	4	0.03346656635403633	0.03346656635403633	83.33588480949402
2	100	0.001	4	0.033677954226732254	0.033677954226732254	83.5562379360199
4	100	0.0001	4	0.03384825214743614	0.03384825214743614	143.7528896331787
4	100	0.0001	4	0.034281421452760696	0.034281421452760696	47.93795561790466
1	100	0.001	4	0.03500649705529213	0.03500649705529213	59.06277942657471
2	100	0.0001	4	0.035598479211330414	0.035598479211330414	57.43365931510925
3	50	0.0001	4	0.03561012074351311	0.03561012074351311	56.593721866607666
2	100	0.0001	4	0.03561387211084366	0.03561386838555336	61.58279204368591
2	100	0.0001	4	0.03581962361931801	0.03581962361931801	58.23621988296509
2	50	0.0001	4	0.03617113083600998	0.03617113083600998	58.42306447029114
1	100	0.001	4	0.036623936146497726	0.036623936146497726	83.84575748443604
2	100	0.001	4	0.03668642044067383	0.03668642044067383	75.2390124797821
3	100	0.001	4	0.03698035702109337	0.03698035702109337	47.48630166053772
2	50	0.0001	4	0.03747497871518135	0.03747497871518135	70.77828097343445
3	100	0.0001	8	0.03834513947367668	0.03834513947367668	26.261803150177002
2	200	0.0001	4	0.03862481564283371	0.03862481564283371	80.87432718276978
2	100	0.001	4	0.040431514382362366	0.040431514382362366	72.20995783805847
2	100	0.001	4	0.04205578938126564	0.04205578938126564	69.81596827507019
4	100	0.001	4	0.042959704995155334	0.042959704995155334	62.305230379104614
2	100	0.001	4	0.046195439994335175	0.046195439994335175	60.846062898635864
2	100	0.001	4	0.04839731380343437	0.04839731380343437	79.38846826553345
2	200	0.0001	16	0.05695009231567383	0.05695009231567383	28.522061824798584
2	100	0.0001	16	0.06726045161485672	0.06726045161485672	22.369593143463135
4	200	0.001	16	0.0702880471944809	0.0702880471944809	41.904420137405396
1	100	0.0001	4	0.07124015688896179	0.07124015688896179	57.54401707649231
3	100	0.001	2	0.07368798553943634	0.07368798553943634	130.12410187721252
1	100	0.0001	4	0.28055793046951294	0.28055793046951294	53.55840444564819
