Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	100	0.0001	4	0.030001895502209663	0.030001895502209663	83.45300149917603
3	100	0.0001	4	0.030320338904857635	0.030320338904857635	74.93382954597473
3	100	0.0001	4	0.03054686449468136	0.03054686449468136	74.43880152702332
3	100	0.0001	4	0.03067902848124504	0.03067902848124504	57.372939348220825
3	100	0.0001	4	0.030829712748527527	0.030829712748527527	80.55383276939392
3	100	0.0001	4	0.03084574267268181	0.03084574267268181	64.30044341087341
3	100	0.0001	4	0.03092357888817787	0.03092357888817787	63.583484411239624
3	100	0.0001	4	0.030935177579522133	0.03093518130481243	78.71807479858398
3	100	0.0001	4	0.03109033778309822	0.03109033778309822	76.58006024360657
2	100	0.0001	2	0.031241219490766525	0.031241219490766525	116.280592918396
3	100	0.0001	4	0.03174439072608948	0.03174439072608948	75.1433777809143
3	100	0.0001	4	0.03187628090381622	0.03187628090381622	63.54466891288757
3	100	0.0001	4	0.03205670043826103	0.03205670043826103	57.48608064651489
4	200	0.0001	8	0.03210141882300377	0.03210141882300377	83.47017288208008
3	100	0.0001	4	0.033253565430641174	0.033253565430641174	66.1794536113739
3	100	0.0001	4	0.03364616632461548	0.03364616632461548	67.11720728874207
4	100	0.0001	2	0.034759771078825	0.034759771078825	144.22929430007935
3	200	0.0001	4	0.035379327833652496	0.035379327833652496	143.4980719089508
2	200	0.0001	4	0.03649171069264412	0.03649171069264412	65.96852493286133
2	100	0.0001	4	0.037253428250551224	0.037253428250551224	83.21887183189392
2	100	0.0001	4	0.03732448071241379	0.03732448071241379	62.9994912147522
3	50	0.0001	4	0.03775429725646973	0.03775429725646973	83.38612198829651
2	100	0.0001	4	0.03814941644668579	0.03814941644668579	57.46640586853027
4	200	0.0001	16	0.03866754472255707	0.03866754472255707	35.096771478652954
3	200	0.0001	16	0.039376452565193176	0.039376452565193176	35.11963152885437
4	100	0.0001	8	0.04250708967447281	0.04250708967447281	83.98227334022522
3	100	0.001	4	0.04336593672633171	0.04336593672633171	83.51912879943848
4	100	0.0001	8	0.0463419146835804	0.0463419146835804	41.70397138595581
2	200	0.0001	16	0.05283268168568611	0.05283268168568611	42.17478704452515
2	200	0.0001	16	0.05459306761622429	0.05459306761622429	27.837312698364258
2	200	0.001	16	0.057215671986341476	0.057215671986341476	24.8199520111084
1	100	0.0001	4	0.06999687105417252	0.06999687105417252	55.836687088012695
4	200	0.001	16	0.07029957324266434	0.07029956579208374	42.73398041725159
3	100	0.001	2	0.09068860858678818	0.09068860858678818	131.7903482913971
