Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	100	0.0001	2	0.03024234250187874	0.03024234250187874	102.09113335609436
2	100	0.0001	2	0.03122062049806118	0.03122062049806118	143.87008690834045
2	100	0.0001	2	0.03128954395651817	0.03128954395651817	123.86458015441895
2	100	0.0001	2	0.031325340270996094	0.031325340270996094	138.1097948551178
2	100	0.0001	2	0.03136984258890152	0.03136984258890152	70.83247065544128
2	100	0.0001	2	0.031374990940093994	0.031374990940093994	124.22580480575562
2	100	0.0001	2	0.03147375211119652	0.03147375211119652	110.12098789215088
2	100	0.0001	2	0.031510017812252045	0.031510017812252045	112.54294085502625
2	100	0.0001	2	0.031542159616947174	0.031542159616947174	102.96316623687744
2	100	0.0001	2	0.031596411019563675	0.031596411019563675	76.19845461845398
2	100	0.0001	2	0.03168009966611862	0.03168009966611862	124.55173373222351
2	100	0.0001	2	0.03186865523457527	0.03186865523457527	65.89750480651855
2	100	0.0001	2	0.0319841094315052	0.0319841094315052	118.01686501502991
2	100	0.0001	2	0.0323028601706028	0.0323028601706028	80.19778752326965
2	100	0.0001	2	0.032966408878564835	0.032966408878564835	93.91533851623535
4	100	0.0001	4	0.0339990109205246	0.0339990109205246	60.671294927597046
2	200	0.001	8	0.0341290608048439	0.0341290608048439	25.646225214004517
2	100	0.0001	4	0.03481781855225563	0.03481781855225563	84.04839563369751
2	100	0.0001	4	0.03521953523159027	0.03521953523159027	64.1614682674408
4	100	0.0001	2	0.03528303653001785	0.03528303653001785	157.14062690734863
4	100	0.0001	8	0.03570356220006943	0.03570356220006943	38.58480739593506
2	100	0.0001	4	0.035871248692274094	0.035871248692274094	58.48614430427551
2	100	0.0001	4	0.03629077970981598	0.03629078343510628	64.97287559509277
2	100	0.0001	4	0.0367731973528862	0.0367731936275959	83.10196685791016
2	100	0.0001	4	0.03683008253574371	0.03683008253574371	71.71314907073975
2	100	0.0001	4	0.03761541098356247	0.03761541098356247	83.13248181343079
4	100	0.0001	2	0.03838874027132988	0.03838874027132988	119.12649345397949
2	100	0.0001	4	0.038395706564188004	0.038395706564188004	59.036834716796875
2	100	0.001	4	0.04137326404452324	0.04137326404452324	74.3640067577362
4	100	0.0001	8	0.044468365609645844	0.044468365609645844	43.986427783966064
2	200	0.0001	16	0.05305209010839462	0.05305209010839462	42.10730481147766
2	100	0.001	2	0.05442046374082565	0.05442046374082565	129.38268899917603
2	100	0.0001	16	0.06075116619467735	0.06075116619467735	21.988516807556152
4	200	0.001	16	0.0611095055937767	0.0611095055937767	36.93574833869934
1	50	0.0001	2	0.0692535862326622	0.0692535862326622	64.96837115287781
3	100	0.001	2	0.07051800191402435	0.07051800191402435	131.97185349464417
1	100	0.0001	4	0.07729306071996689	0.07729305326938629	82.99246978759766
