Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	200	0.0001	2	0.03184347227215767	0.03184347227215767	324.0331268310547
4	200	0.0001	16	0.03248421102762222	0.03248421102762222	41.538615703582764
3	200	0.0001	4	0.03369803726673126	0.03369803726673126	143.869282245636
4	200	0.0001	16	0.033780258148908615	0.033780258148908615	50.0608184337616
4	200	0.0001	4	0.03396992385387421	0.03396992385387421	146.7926926612854
4	200	0.0001	16	0.03447001054883003	0.03447001054883003	83.7380039691925
4	200	0.0001	16	0.03451187536120415	0.03451187536120415	39.0885705947876
4	200	0.0001	16	0.034807875752449036	0.034807879477739334	83.74681544303894
4	100	0.0001	4	0.03492242097854614	0.03492242097854614	97.25632381439209
4	150	0.0001	16	0.035014938563108444	0.035014938563108444	42.77022695541382
4	200	0.0001	16	0.03528242185711861	0.03528242185711861	83.89782428741455
2	100	0.0001	4	0.035428717732429504	0.035428717732429504	83.26471734046936
4	200	0.0001	16	0.035682376474142075	0.035682376474142075	83.66759443283081
4	200	0.0001	4	0.03600906953215599	0.03600906953215599	128.9497880935669
4	200	0.0001	16	0.0367102324962616	0.0367102324962616	83.55124115943909
4	200	0.0001	4	0.03672708198428154	0.03672708198428154	204.53221106529236
2	100	0.0001	4	0.03682950511574745	0.03682950511574745	88.17459487915039
4	200	0.0001	16	0.03779851645231247	0.03779851645231247	84.0841748714447
4	200	0.0001	4	0.03788977116346359	0.03788977116346359	143.77813410758972
4	200	0.0001	16	0.03886934369802475	0.03886934369802475	40.512372732162476
4	100	0.0001	16	0.039203941822052	0.039203941822052	31.844582080841064
4	200	0.0001	2	0.03931039571762085	0.03931039571762085	280.27956986427307
4	200	0.0001	16	0.03962878882884979	0.03962878882884979	43.177830934524536
4	200	0.0001	16	0.040102507919073105	0.0401025116443634	42.586570024490356
4	200	0.0001	16	0.04086459428071976	0.04086459428071976	51.21751928329468
2	200	0.0001	16	0.04982250556349754	0.04982250556349754	26.23325824737549
2	200	0.0001	16	0.050394922494888306	0.050394922494888306	42.26113271713257
2	200	0.0001	16	0.05115038529038429	0.05115038529038429	29.43902063369751
2	200	0.001	16	0.052176058292388916	0.052176058292388916	28.330444812774658
2	200	0.001	16	0.052761103957891464	0.052761103957891464	43.077630043029785
4	200	0.001	16	0.05504250526428223	0.05504250526428223	52.20147228240967
2	200	0.0001	16	0.057545166462659836	0.057545166462659836	36.14772939682007
2	200	0.001	2	0.08182748407125473	0.08182748407125473	203.31340193748474
3	100	0.001	2	0.11618778854608536	0.11618778854608536	203.33653163909912
1	100	0.0001	4	0.13777516782283783	0.13777516782283783	82.06759357452393
