Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.001	8	0.03195921331644058	0.03195921331644058	47.8747022151947
2	200	0.001	8	0.032058484852313995	0.032058484852313995	47.324363708496094
2	200	0.001	8	0.03241673856973648	0.03241673856973648	40.94662928581238
2	200	0.001	8	0.033253900706768036	0.033253900706768036	36.006900787353516
2	200	0.001	8	0.0334155447781086	0.0334155447781086	37.34618926048279
2	100	0.001	8	0.03356579691171646	0.03356579691171646	41.90725612640381
2	200	0.001	8	0.03371994569897652	0.03371994569897652	45.01521301269531
2	200	0.001	8	0.033780310302972794	0.033780310302972794	83.47244215011597
2	200	0.001	8	0.03382113575935364	0.03382113575935364	46.04665970802307
2	200	0.001	8	0.034132324159145355	0.034132324159145355	38.34517955780029
2	200	0.001	8	0.03425968810915947	0.03425968810915947	48.548723220825195
2	200	0.001	8	0.03438588231801987	0.03438588231801987	35.74888300895691
2	100	0.0001	4	0.034555573016405106	0.034555573016405106	65.80493402481079
2	200	0.001	8	0.03458220884203911	0.03458220884203911	36.58092188835144
2	200	0.001	8	0.03459188714623451	0.03459188714623451	83.87881803512573
2	100	0.001	8	0.034891922026872635	0.034891918301582336	36.23252534866333
2	200	0.0001	8	0.03500153124332428	0.03500153124332428	42.04524087905884
2	200	0.001	8	0.03502842038869858	0.03502842038869858	37.330854654312134
2	100	0.0001	4	0.035136401653289795	0.035136401653289795	74.02455067634583
2	100	0.0001	4	0.03519419953227043	0.03519419953227043	76.82914686203003
2	100	0.0001	4	0.035469409078359604	0.035469409078359604	83.25851917266846
2	200	0.001	8	0.03587215021252632	0.03587215021252632	37.77824282646179
2	100	0.0001	4	0.03629430755972862	0.03629430755972862	57.78643465042114
2	100	0.0001	4	0.036444537341594696	0.036444537341594696	56.15433430671692
2	100	0.0001	4	0.036480944603681564	0.036480944603681564	74.90339159965515
2	100	0.0001	4	0.03652169182896614	0.03652169182896614	83.30309724807739
2	200	0.001	8	0.0370396189391613	0.0370396189391613	83.21061778068542
2	100	0.0001	4	0.037044379860162735	0.037044379860162735	83.211017370224
2	200	0.0001	8	0.03776152804493904	0.03776152804493904	83.12267732620239
4	200	0.001	8	0.03789183869957924	0.03789183869957924	83.27998113632202
4	100	0.001	8	0.03789558261632919	0.03789558261632919	35.69973683357239
2	200	0.0001	8	0.0384628102183342	0.0384628102183342	36.87486481666565
2	200	0.001	8	0.039291564375162125	0.039291564375162125	44.94742035865784
2	100	0.0001	4	0.039676446467638016	0.039676446467638016	83.23420667648315
2	200	0.001	8	0.042062368243932724	0.042062368243932724	35.64497089385986
2	100	0.001	8	0.04214700311422348	0.04214700311422348	37.821502685546875
2	100	0.001	8	0.042471133172512054	0.042471133172512054	32.47009038925171
2	200	0.001	8	0.04304267838597298	0.04304267838597298	53.32980537414551
2	100	0.0001	4	0.04399443045258522	0.04399443045258522	74.33903503417969
4	200	0.001	16	0.04538438841700554	0.04538438841700554	33.92463517189026
2	200	0.001	8	0.04591057449579239	0.04591057449579239	40.235280990600586
2	200	0.0001	16	0.051840003579854965	0.051840003579854965	23.32373356819153
2	200	0.001	16	0.053526852279901505	0.053526852279901505	27.372971773147583
1	100	0.0001	2	0.05454695597290993	0.05454695597290993	142.94318795204163
2	200	0.001	16	0.058957990258932114	0.058957990258932114	23.537660598754883
2	200	0.001	16	0.0632973164319992	0.0632973164319992	21.024921655654907
1	100	0.0001	4	0.07726451009511948	0.07726451009511948	83.11243391036987
3	100	0.001	2	0.08469351381063461	0.08469351381063461	122.23764967918396
1	200	0.0001	8	0.09620759636163712	0.09620759636163712	31.33715558052063
1	100	0.0001	8	0.1388564556837082	0.1388564556837082	35.915515184402466
1	200	0.0001	8	0.4280519187450409	0.4280519187450409	39.652812480926514
