Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
3	50	0.0001	2	0.030324649065732956	0.030324649065732956	104.38132953643799
3	100	0.0001	4	0.030502406880259514	0.030502406880259514	68.9044144153595
3	100	0.0001	2	0.030504342168569565	0.030504342168569565	112.49434494972229
4	50	0.0001	4	0.03051970712840557	0.03051970712840557	64.07738924026489
3	100	0.0001	4	0.031081967055797577	0.031081967055797577	62.82006311416626
2	100	0.0001	2	0.03159702569246292	0.03159702569246292	109.07332873344421
3	50	0.0001	2	0.031664248555898666	0.031664248555898666	66.82060885429382
4	50	0.0001	2	0.031790707260370255	0.031790707260370255	104.80111312866211
3	100	0.0001	4	0.03179698809981346	0.03179698809981346	37.31312108039856
4	50	0.0001	2	0.032231152057647705	0.032231152057647705	119.7000961303711
3	100	0.0001	2	0.03247115761041641	0.03247115761041641	118.37860655784607
4	50	0.0001	2	0.032646723091602325	0.032646723091602325	115.81575727462769
4	100	0.005	4	0.03270818665623665	0.03270818665623665	39.50961256027222
3	100	0.0001	4	0.03273535892367363	0.03273535892367363	38.75161695480347
4	50	0.0001	2	0.03290921449661255	0.03290921449661255	102.98396921157837
3	100	0.0001	4	0.03291023150086403	0.03291023150086403	65.03947925567627
3	100	0.0001	4	0.033262427896261215	0.033262427896261215	67.90603065490723
3	100	0.0001	4	0.03347288444638252	0.03347288444638252	66.57681274414062
3	50	0.0001	2	0.03362848237156868	0.03362848237156868	88.71183276176453
4	100	0.0001	4	0.03367312625050545	0.03367312625050545	61.88930892944336
4	150	0.0001	4	0.03368661180138588	0.03368661180138588	83.51575779914856
4	100	0.005	4	0.033736396580934525	0.033736396580934525	53.957157373428345
4	50	0.0001	4	0.0339544415473938	0.0339544415473938	69.56069087982178
4	100	0.0001	4	0.03469180688261986	0.03469180688261986	70.66245245933533
3	100	0.0001	8	0.03505319356918335	0.03505319356918335	38.997207164764404
4	100	0.0001	2	0.03519507497549057	0.03519507497549057	130.72787475585938
4	100	0.0001	4	0.035427916795015335	0.035427916795015335	83.98462724685669
3	50	0.0001	4	0.03553159162402153	0.03553159162402153	35.88845372200012
2	100	0.0001	4	0.03650100901722908	0.03650100901722908	55.825551986694336
2	200	0.0001	4	0.03694313392043114	0.03694313392043114	76.67838954925537
3	100	0.0001	16	0.03745964914560318	0.03745964914560318	27.338683128356934
4	200	0.0001	2	0.03853829950094223	0.03853829950094223	154.70610666275024
1	100	0.005	4	0.04227719455957413	0.04227719455957413	46.32279992103577
4	100	0.005	4	0.04295720160007477	0.04295720160007477	40.48360872268677
4	100	0.0001	8	0.043673478066921234	0.043673478066921234	36.660035133361816
2	200	0.0001	16	0.05742664635181427	0.05742664635181427	30.184179067611694
1	150	0.0001	4	0.061969563364982605	0.061969563364982605	49.185307025909424
4	200	0.005	16	0.06285367161035538	0.06285367161035538	36.0314576625824
1	50	0.005	16	0.06344139575958252	0.06344139575958252	19.072219371795654
1	100	0.0001	4	0.06563820689916611	0.06563820689916611	52.523813009262085
1	150	0.0001	4	0.07096660137176514	0.07096660137176514	65.12170195579529
3	50	0.005	2	0.08889114111661911	0.08889114111661911	116.49260354042053
1	100	0.0001	4	0.09715043008327484	0.09715043008327484	56.26918911933899
3	100	0.005	2	0.11840954422950745	0.11840954422950745	142.97443866729736
