Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
1	200	0.005	8	0.03039962612092495	0.03039962612092495	32.94785189628601
1	200	0.005	8	0.031100524589419365	0.031100524589419365	34.35664987564087
2	200	0.0001	2	0.031387437134981155	0.031387437134981155	143.19119906425476
1	150	0.005	8	0.031824879348278046	0.031824879348278046	34.99046230316162
1	150	0.005	8	0.032177623361349106	0.032177623361349106	35.783910274505615
1	150	0.005	8	0.0330062098801136	0.0330062098801136	35.94743371009827
2	200	0.0001	4	0.034682098776102066	0.034682098776102066	66.31651425361633
1	200	0.005	8	0.03534841910004616	0.03534841910004616	42.09113097190857
2	200	0.005	8	0.03562094643712044	0.03562094643712044	42.0069682598114
3	200	0.005	4	0.03626199811697006	0.03626199811697006	82.24155735969543
2	100	0.0001	4	0.03735656291246414	0.03735656291246414	83.07009315490723
1	200	0.005	8	0.040233515202999115	0.040233511477708817	34.649334192276
2	200	0.005	16	0.040936198085546494	0.040936198085546494	26.304829597473145
1	200	0.005	8	0.04140843451023102	0.04140843451023102	34.29656386375427
1	150	0.005	8	0.04144977778196335	0.04144977778196335	36.641578674316406
1	200	0.005	16	0.041897911578416824	0.041897911578416824	21.035857915878296
1	100	0.005	16	0.04225583374500275	0.04225583374500275	21.461265563964844
1	200	0.0001	2	0.04534508287906647	0.04534508287906647	142.94623398780823
1	200	0.005	8	0.04682765156030655	0.04682765156030655	35.59595847129822
2	200	0.005	8	0.04739008843898773	0.04739008843898773	44.717018127441406
1	200	0.005	8	0.04828431084752083	0.04828431084752083	36.94820499420166
2	200	0.0001	16	0.05121162161231041	0.05121162161231041	19.654233932495117
4	200	0.005	16	0.05150337517261505	0.05150337517261505	42.30494976043701
2	200	0.0001	16	0.0571051724255085	0.0571051724255085	22.121341943740845
1	200	0.005	16	0.06011895835399628	0.06011895835399628	21.326356410980225
1	150	0.005	8	0.06058772653341293	0.06058772653341293	33.684762716293335
1	200	0.005	8	0.06860850006341934	0.06860850006341934	37.43644142150879
4	150	0.005	2	0.0723222941160202	0.0723222941160202	143.6028335094452
1	100	0.0001	4	0.0735398679971695	0.0735398679971695	83.3651213645935
2	200	0.005	4	0.07954556494951248	0.07954556494951248	68.5368800163269
1	100	0.0001	4	0.08280253410339355	0.08280253410339355	83.16278147697449
1	200	0.005	2	0.08391761779785156	0.08391761779785156	142.98022389411926
2	100	0.005	2	0.09350772947072983	0.09350772947072983	105.65029096603394
2	100	0.0001	16	0.09494080394506454	0.09494080394506454	22.116179704666138
1	200	0.0001	8	0.09960757941007614	0.09960757941007614	35.46846389770508
3	100	0.005	2	0.14704643189907074	0.14704643189907074	116.83144164085388
1	100	0.0001	4	0.1830572634935379	0.1830572634935379	56.00268888473511
