Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.0001	2	0.029967179521918297	0.029967179521918297	126.84182643890381
4	100	0.0001	4	0.0305487047880888	0.0305487047880888	91.18679618835449
4	100	0.0001	4	0.030674712732434273	0.030674712732434273	76.0160927772522
2	100	0.0001	2	0.0312536358833313	0.0312536358833313	203.37740921974182
2	200	0.0001	2	0.03137194737792015	0.03137194737792015	203.68212866783142
4	100	0.0001	4	0.0314921960234642	0.0314921960234642	61.96034097671509
4	200	0.0001	8	0.03178761899471283	0.03178761899471283	83.89268136024475
2	100	0.0001	2	0.03214646503329277	0.03214646503329277	148.56532311439514
2	200	0.0001	2	0.03243453428149223	0.03243453428149223	203.6525547504425
2	100	0.0001	2	0.03286997973918915	0.03286997973918915	123.697833776474
4	150	0.0001	4	0.033325135707855225	0.033325135707855225	144.00694108009338
4	150	0.0001	4	0.03403778746724129	0.03403778746724129	144.9785578250885
4	100	0.0001	2	0.03405071049928665	0.03405071049928665	157.91201162338257
4	200	0.0001	2	0.03415655344724655	0.03415655344724655	264.43178391456604
4	100	0.0001	4	0.034290630370378494	0.034290630370378494	92.38870096206665
4	100	0.0001	2	0.03447967395186424	0.03447967395186424	124.74740862846375
4	100	0.0001	4	0.03463421016931534	0.03463421016931534	85.06642866134644
4	100	0.0001	4	0.03493497893214226	0.03493497893214226	97.72696709632874
4	100	0.0001	4	0.03509241342544556	0.03509241342544556	144.30185437202454
4	100	0.0001	4	0.035131506621837616	0.035131506621837616	144.69675016403198
4	100	0.0001	4	0.03531603515148163	0.03531603515148163	70.88022232055664
2	100	0.0001	4	0.035359133034944534	0.035359133034944534	73.44283509254456
4	100	0.0001	2	0.03671687841415405	0.03671687841415405	177.8476264476776
2	150	0.0001	4	0.03717058524489403	0.03717058524489403	75.42651653289795
1	50	0.005	16	0.03779919818043709	0.03779919818043709	25.994090795516968
4	200	0.0001	16	0.03788229450583458	0.03788229450583458	42.7196683883667
3	100	0.0001	8	0.03805886581540108	0.03805886581540108	83.22490215301514
4	200	0.0001	2	0.03869384527206421	0.03869384527206421	264.1998944282532
1	100	0.005	4	0.04017169028520584	0.04017169028520584	68.93167400360107
4	100	0.0001	16	0.04191269725561142	0.04191269725561142	29.438838481903076
4	200	0.005	16	0.04350462555885315	0.04350462555885315	37.75851082801819
2	100	0.0001	4	0.04386230185627937	0.04386230185627937	71.28956723213196
1	150	0.0001	2	0.048124052584171295	0.048124052584171295	121.06670069694519
2	200	0.0001	16	0.04945351555943489	0.04945351555943489	26.456385612487793
4	200	0.005	4	0.05109604448080063	0.05109604448080063	115.15557861328125
1	150	0.0001	4	0.06333191692829132	0.06333191692829132	72.38504481315613
2	100	0.0001	16	0.0647578239440918	0.0647578239440918	42.225929260253906
1	50	0.0001	2	0.0681597888469696	0.0681597888469696	117.19760632514954
1	100	0.0001	4	0.07335374504327774	0.07335374504327774	71.911940574646
2	200	0.005	2	0.09307771176099777	0.09307771176099777	139.8416726589203
3	100	0.005	2	0.1380477398633957	0.1380477398633957	158.65527653694153
