Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	200	0.0001	2	0.030012404546141624	0.030012404546141624	204.3503475189209
2	200	0.0001	2	0.03004743903875351	0.03004743903875351	200.56205368041992
2	200	0.0001	2	0.030429063364863396	0.030429063364863396	186.77577233314514
2	200	0.0001	2	0.030767327174544334	0.030767327174544334	180.9138000011444
2	200	0.0001	2	0.030792761594057083	0.030792761594057083	190.637348651886
2	200	0.0001	2	0.030808739364147186	0.030808739364147186	70.5184862613678
2	200	0.0001	2	0.030869264155626297	0.030869264155626297	263.67645621299744
2	200	0.0001	2	0.030902450904250145	0.030902450904250145	171.52970814704895
2	200	0.0001	2	0.031094925478100777	0.031094925478100777	203.43417406082153
2	200	0.0001	2	0.03112146630883217	0.03112146630883217	209.66389107704163
2	200	0.0001	2	0.03140030428767204	0.03140030428767204	203.68172478675842
2	200	0.0001	2	0.03157315030694008	0.03157315030694008	170.03467106819153
2	200	0.0001	2	0.031583212316036224	0.031583212316036224	183.00643825531006
2	200	0.0001	2	0.03197338432073593	0.03197338432073593	70.32289981842041
2	200	0.0001	2	0.032246802002191544	0.032246802002191544	210.3583927154541
2	200	0.0001	2	0.03241535276174545	0.03241535276174545	183.5813398361206
2	200	0.0001	4	0.03419089689850807	0.03419089689850807	113.62050414085388
2	200	0.0001	4	0.03501225262880325	0.03501225262880325	41.16749382019043
2	200	0.0001	4	0.0353902243077755	0.0353902243077755	37.42042398452759
2	200	0.0001	4	0.03557099774479866	0.03557099774479866	39.805686712265015
2	200	0.0001	4	0.03562680631875992	0.03562680631875992	38.35105919837952
2	200	0.0001	4	0.03574080765247345	0.03574080765247345	144.13003730773926
2	200	0.0001	4	0.03589974343776703	0.03589974343776703	82.95167970657349
2	100	0.0001	4	0.03691289573907852	0.03691289573907852	32.79180192947388
2	100	0.0001	4	0.03823214769363403	0.03823214769363403	34.72152853012085
1	200	0.0001	2	0.04625628888607025	0.04625628888607025	143.1523118019104
2	200	0.0001	16	0.05013321712613106	0.05013321712613106	14.311742782592773
2	200	0.0001	16	0.05091273784637451	0.05091273784637451	13.618656158447266
1	200	0.0001	4	0.05645696446299553	0.05645696073770523	33.38976454734802
1	100	0.0001	4	0.06479766219854355	0.06479766219854355	30.940158367156982
3	100	0.001	2	0.0653250440955162	0.0653250440955162	66.0662853717804
4	200	0.001	16	0.07597292959690094	0.07597292959690094	17.94667673110962
1	100	0.0001	8	0.13001592457294464	0.13001592457294464	19.384774684906006
