Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	100	0.0001	4	0.030123524367809296	0.030123524367809296	41.98258686065674
4	50	0.0001	4	0.030806774273514748	0.030806774273514748	144.40373516082764
4	50	0.0001	4	0.030828993767499924	0.030828993767499924	143.74932217597961
4	100	0.0001	4	0.031007511541247368	0.031007511541247368	116.65779829025269
4	200	0.0001	4	0.03156457468867302	0.03156457468867302	127.00435876846313
4	100	0.0001	4	0.03168684244155884	0.03168684244155884	107.98155808448792
4	200	0.0001	4	0.031990088522434235	0.031990088522434235	112.83077454566956
4	100	0.0001	4	0.03215491771697998	0.03215491771697998	114.56515288352966
4	50	0.0001	4	0.032245486974716187	0.032245486974716187	106.99948239326477
4	50	0.0001	4	0.032724980264902115	0.032724980264902115	106.86184644699097
4	100	0.0001	4	0.033028800040483475	0.033028800040483475	118.52634954452515
4	200	0.0001	4	0.033042989671230316	0.033042989671230316	135.25487685203552
4	200	0.0001	16	0.03304710239171982	0.03304710239171982	45.144185304641724
4	100	0.0001	4	0.03312479704618454	0.03312479704618454	78.67150735855103
4	100	0.0001	4	0.03319054841995239	0.03319054841995239	84.97237944602966
4	100	0.0001	4	0.03327184543013573	0.03327184543013573	123.5841224193573
4	100	0.0001	4	0.033499229699373245	0.033499229699373245	143.83718395233154
4	200	0.0001	4	0.033661529421806335	0.033661529421806335	144.28286337852478
4	100	0.0001	4	0.03372177109122276	0.03372177109122276	123.3421618938446
4	100	0.001	4	0.033960599452257156	0.033960599452257156	145.18977761268616
4	100	0.0001	4	0.03407390043139458	0.03407390043139458	144.43267583847046
4	100	0.0001	4	0.03454763814806938	0.03454763814806938	101.42186689376831
4	100	0.0001	4	0.034682996571063995	0.034682996571063995	144.09467959403992
4	100	0.0001	4	0.03469700366258621	0.03469700366258621	82.96017599105835
2	100	0.0001	4	0.03481997549533844	0.03481997549533844	33.75390124320984
4	100	0.001	4	0.03482653945684433	0.03482653945684433	144.38354229927063
4	100	0.0001	4	0.035334277898073196	0.035334277898073196	143.85084104537964
2	100	0.001	4	0.035460904240608215	0.035460904240608215	37.632335901260376
4	100	0.0001	2	0.03568970039486885	0.03568970039486885	176.35763263702393
2	100	0.0001	4	0.0364980474114418	0.0364980474114418	34.964548110961914
4	50	0.0001	4	0.036852430552244186	0.036852430552244186	90.47372484207153
4	100	0.001	4	0.036866482347249985	0.036866482347249985	40.13757538795471
2	100	0.0001	4	0.03704259172081947	0.03704259172081947	34.00400710105896
2	50	0.0001	4	0.03733516484498978	0.03733516484498978	74.27325892448425
2	100	0.0001	4	0.03750128671526909	0.03750128671526909	35.58631134033203
3	100	0.0001	8	0.038479503244161606	0.038479503244161606	23.5120108127594
4	200	0.0001	4	0.039103176444768906	0.039103176444768906	123.6789231300354
4	100	0.0001	16	0.039344850927591324	0.039344850927591324	15.34395980834961
4	50	0.001	4	0.043277494609355927	0.043277494609355927	86.89272260665894
4	100	0.0001	8	0.045719683170318604	0.045719683170318604	57.667598247528076
2	100	0.001	4	0.046089231967926025	0.046089231967926025	41.84459829330444
4	50	0.001	4	0.049486707895994186	0.049486707895994186	96.51093769073486
2	200	0.0001	16	0.05253073200583458	0.05253073200583458	14.353632688522339
4	200	0.001	16	0.0659080371260643	0.0659080371260643	17.757197618484497
3	100	0.001	2	0.06719741970300674	0.06719741970300674	66.55137228965759
2	200	0.0001	16	0.06891157478094101	0.06891157478094101	14.610148191452026
3	100	0.001	2	0.07005979865789413	0.07005979865789413	67.89997291564941
1	100	0.0001	4	0.07319465279579163	0.07319465279579163	30.475717782974243
2	100	0.0001	16	0.08299682289361954	0.08299682289361954	13.024738073348999
