Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	200	0.001	16	0.01590644009411335	0.01590644009411335	97.76046347618103
4	200	0.001	16	0.01634877920150757	0.01634877920150757	93.43695020675659
4	200	0.001	16	0.017512476071715355	0.017512476071715355	96.77915287017822
3	200	0.001	16	0.01796715147793293	0.01796715147793293	87.07529973983765
4	200	0.001	16	0.018080472946166992	0.018080472946166992	98.77496981620789
4	200	0.001	16	0.01879580318927765	0.01879580318927765	94.52857708930969
3	200	0.001	16	0.01973072998225689	0.01973072998225689	84.05894351005554
4	200	0.001	16	0.020626096054911613	0.020626096054911613	102.04582095146179
4	200	0.001	16	0.021265676245093346	0.021265676245093346	97.82849788665771
4	200	0.001	16	0.024086786434054375	0.024086786434054375	102.09717774391174
4	200	0.001	16	0.02417268045246601	0.02417268045246601	99.05002570152283
4	100	0.001	16	0.02420262061059475	0.02420262061059475	79.63459658622742
3	200	0.001	64	0.024296419695019722	0.024296419695019722	30.537558794021606
4	200	0.001	16	0.024860991165041924	0.024860991165041924	93.82976388931274
4	200	0.001	16	0.02532210201025009	0.02532210201025009	101.56499481201172
4	200	0.001	16	0.025893287733197212	0.025893287733197212	104.04872417449951
4	200	0.001	16	0.027035929262638092	0.027035929262638092	103.34437727928162
3	200	0.0001	64	0.0285163763910532	0.0285163763910532	31.295408010482788
4	200	0.001	16	0.029163312166929245	0.029163312166929245	94.6440041065216
4	200	0.001	16	0.02978898212313652	0.02978898212313652	106.0671865940094
3	200	0.0001	64	0.030502162873744965	0.030502162873744965	30.33362603187561
3	200	0.001	64	0.030623041093349457	0.030623041093349457	30.79111647605896
4	200	0.001	16	0.030827496200799942	0.030827496200799942	93.97080969810486
4	100	0.0001	64	0.03345372900366783	0.03345372900366783	25.408854246139526
3	200	0.0001	64	0.035067833960056305	0.035067833960056305	30.833914279937744
3	200	0.001	16	0.03506839647889137	0.03506839647889137	84.91842293739319
3	200	0.0001	64	0.035722777247428894	0.035722777247428894	30.65359926223755
3	100	0.0001	16	0.03578841686248779	0.03578841686248779	73.00610542297363
3	200	0.0001	64	0.03686942532658577	0.03686942532658577	30.698820114135742
3	100	0.0001	8	0.044034071266651154	0.044034071266651154	134.48073267936707
4	200	0.001	16	0.04635708034038544	0.04635708034038544	102.43101978302002
