Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	100	0.0001	2	0.031180113554000854	0.031180113554000854	55.80810284614563
2	100	0.0001	2	0.03148874267935753	0.03148874267935753	55.95828199386597
3	100	0.0001	2	0.03164111077785492	0.03164111077785492	57.02114963531494
2	100	0.0001	2	0.03172406554222107	0.03172406554222107	56.428171157836914
2	100	0.0001	2	0.031836025416851044	0.031836025416851044	55.37427020072937
2	100	0.0001	2	0.03194041550159454	0.03194041550159454	69.045743227005
3	100	0.0001	2	0.032236866652965546	0.032236866652965546	56.96590876579285
2	100	0.0001	2	0.03225335478782654	0.03225335478782654	70.47915744781494
2	100	0.0001	2	0.03275774419307709	0.03275774419307709	129.78211498260498
2	100	0.0001	2	0.032850231975317	0.032850231975317	66.47089457511902
3	200	0.0001	2	0.033918432891368866	0.033918432891368866	62.07868552207947
3	200	0.0001	2	0.0340825654566288	0.0340825654566288	61.81569695472717
2	100	0.0001	4	0.03588171303272247	0.035881709307432175	50.698384046554565
4	100	0.001	16	0.0360051766037941	0.0360051766037941	28.810575008392334
2	100	0.0001	4	0.03677996248006821	0.03677996248006821	56.20280456542969
2	100	0.0001	4	0.03683575242757797	0.03683575242757797	40.41454529762268
2	100	0.0001	4	0.03713429719209671	0.03713429719209671	41.20722794532776
2	100	0.0001	4	0.037441641092300415	0.037441641092300415	59.05676198005676
2	100	0.0001	4	0.03795697167515755	0.03795697167515755	74.50652885437012
4	100	0.001	16	0.03886360675096512	0.03886360675096512	28.6325466632843
2	100	0.001	8	0.03925120830535889	0.03925120830535889	17.510714530944824
2	100	0.0001	4	0.0393720306456089	0.0393720306456089	56.450942039489746
2	100	0.0001	8	0.039853326976299286	0.039853326976299286	17.588510990142822
2	100	0.001	4	0.04218476638197899	0.04218476638197899	83.17346477508545
2	100	0.0001	8	0.04285436123609543	0.04285436123609543	18.076344966888428
2	200	0.0001	16	0.053497303277254105	0.053497303277254105	42.17546248435974
2	100	0.001	2	0.05508756637573242	0.05508756637573242	56.02864980697632
2	100	0.001	2	0.05524402856826782	0.05524402856826782	58.69835186004639
4	200	0.001	16	0.05638178437948227	0.05638178437948227	38.88479208946228
2	100	0.001	2	0.061654046177864075	0.061654046177864075	95.16010761260986
2	100	0.001	2	0.06404170393943787	0.06404170393943787	56.10708570480347
1	100	0.0001	4	0.06620834022760391	0.06620834022760391	82.99677324295044
3	100	0.001	2	0.07294544577598572	0.07294544577598572	178.22208285331726
3	200	0.001	2	0.08510732650756836	0.08510731905698776	180.66572451591492
2	100	0.0001	16	0.0863078311085701	0.0863078311085701	22.04690647125244
3	200	0.001	2	0.10955440998077393	0.10955440998077393	142.78732109069824
4	200	0.001	2	0.11039084196090698	0.11039084196090698	136.4620316028595
1	50	0.0001	4	0.12681469321250916	0.12681469321250916	25.958338975906372
1	200	0.0001	16	0.40451592206954956	0.40451592206954956	20.308744192123413
1	100	0.0001	16	1.6091504096984863	1.6091504096984863	10.396645545959473
