Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
4	100	0.0001	4	0.014557688497006893	0.014557688497006893	279.3224472999573
4	100	0.0001	4	0.014866065233945847	0.014866065233945847	272.196364402771
4	100	0.0001	4	0.01562041137367487	0.01562041137367487	279.9836220741272
4	100	0.0001	4	0.015654681250452995	0.015654681250452995	273.33480882644653
4	100	0.0001	4	0.015831613913178444	0.015831613913178444	269.97740364074707
4	100	0.0001	4	0.01609259657561779	0.01609259657561779	287.25846672058105
4	100	0.0001	16	0.016241615638136864	0.016241615638136864	73.1549379825592
4	100	0.0001	4	0.016323493793606758	0.016323493793606758	278.1918041706085
4	100	0.0001	4	0.016414470970630646	0.016414470970630646	292.4897267818451
4	100	0.0001	4	0.016429908573627472	0.016429908573627472	281.5157582759857
4	100	0.0001	4	0.01650269702076912	0.01650269702076912	279.85624504089355
4	100	0.0001	4	0.016599111258983612	0.016599111258983612	282.54309487342834
4	100	0.0001	4	0.01662837155163288	0.01662837155163288	284.351434469223
4	100	0.0001	4	0.01678842306137085	0.01678842306137085	271.71057963371277
4	100	0.0001	4	0.016932714730501175	0.016932714730501175	268.3422176837921
4	100	0.0001	4	0.017061948776245117	0.017061948776245117	273.63799810409546
4	100	0.0001	2	0.017174499109387398	0.017174499109387398	553.1448521614075
4	200	0.0001	4	0.01744730956852436	0.01744730956852436	336.98114490509033
2	100	0.0001	4	0.017455309629440308	0.017455309629440308	244.79276609420776
4	200	0.0001	16	0.01752585358917713	0.01752585358917713	96.92655730247498
4	50	0.0001	4	0.017871148884296417	0.017871148884296417	265.2108681201935
4	100	0.0001	16	0.017911823466420174	0.017911823466420174	78.26868009567261
4	100	0.0001	16	0.01806890219449997	0.01806890219449997	77.78395915031433
4	100	0.0001	4	0.018281180411577225	0.018281180411577225	277.331485748291
3	100	0.0001	16	0.0183662511408329	0.0183662511408329	73.76896500587463
1	150	0.0001	2	0.018503624945878983	0.018503624945878983	421.720828294754
1	50	0.0001	4	0.01927628554403782	0.01927628554403782	200.99622416496277
4	100	0.0001	4	0.019688978791236877	0.019688978791236877	272.3614821434021
4	100	0.005	16	0.02000277489423752	0.02000277489423752	78.5436270236969
2	100	0.005	4	0.021347442641854286	0.021347442641854286	248.77696585655212
4	100	0.005	16	0.02175462432205677	0.02175462432205677	78.20971870422363
1	100	0.005	4	0.022390153259038925	0.022390153259038925	208.05959033966064
2	100	0.0001	16	0.022542733699083328	0.022542733699083328	69.13948774337769
