Deep layers	Num units	Learning rate	Batch size	Loss	Score	Elapsed time
2	100	0.0001	2	0.03069121204316616	0.03069121204316616	66.15174746513367
2	100	0.0001	2	0.030827993527054787	0.030827993527054787	106.72964668273926
2	100	0.0001	2	0.030946960672736168	0.030946960672736168	94.41874361038208
2	100	0.0001	2	0.031138084828853607	0.031138084828853607	58.5782995223999
2	100	0.0001	2	0.03125783056020737	0.03125783056020737	100.86218333244324
2	100	0.0001	2	0.03132811188697815	0.03132811188697815	129.14138674736023
2	100	0.0001	2	0.031355176120996475	0.031355176120996475	121.32699775695801
4	100	0.0001	4	0.0315386988222599	0.0315386988222599	46.37461042404175
2	100	0.0001	2	0.03207821398973465	0.03207821398973465	70.55093121528625
4	100	0.001	4	0.032781973481178284	0.032781973481178284	144.36065030097961
4	100	0.0001	2	0.03371304273605347	0.03371304273605347	204.1820993423462
2	100	0.0001	4	0.034402310848236084	0.034402310848236084	105.93921661376953
2	100	0.0001	4	0.03488098457455635	0.03488098457455635	91.76046919822693
2	100	0.0001	4	0.03488541394472122	0.03488541394472122	143.55450224876404
2	100	0.0001	4	0.03543325513601303	0.03543325513601303	143.50236916542053
2	100	0.0001	4	0.03599197044968605	0.03599197044968605	143.29062366485596
2	100	0.0001	4	0.0363275408744812	0.0363275408744812	91.30079007148743
2	100	0.0001	4	0.03659164533019066	0.03659164533019066	88.92708826065063
2	100	0.0001	4	0.03668421134352684	0.03668421134352684	143.4687304496765
2	100	0.0001	4	0.03679448366165161	0.03679448366165161	78.1277768611908
2	100	0.0001	4	0.03691525012254715	0.03691525012254715	92.36469960212708
2	100	0.001	4	0.037226561456918716	0.037226561456918716	59.506537675857544
2	100	0.0001	4	0.03757599741220474	0.03757599741220474	143.43100500106812
4	100	0.001	4	0.0380278080701828	0.0380278080701828	76.36353707313538
2	100	0.0001	4	0.03805899620056152	0.03805899620056152	144.35924220085144
2	100	0.0001	4	0.03810292109847069	0.03810292109847069	83.56352400779724
2	100	0.0001	4	0.03834475949406624	0.03834475949406624	88.81026840209961
2	100	0.0001	4	0.03836122527718544	0.03836122527718544	104.43775606155396
2	100	0.001	4	0.03911226987838745	0.03911226987838745	99.11889553070068
2	100	0.0001	4	0.03913652151823044	0.03913652151823044	143.4918920993805
2	100	0.0001	4	0.039677202701568604	0.039677202701568604	143.987566947937
2	100	0.001	4	0.04027467221021652	0.04027467221021652	67.87439775466919
2	100	0.0001	8	0.04076342284679413	0.04076342284679413	24.074608087539673
2	100	0.0001	8	0.04119804874062538	0.04119804501533508	24.469420433044434
2	100	0.001	4	0.04867084324359894	0.04867084324359894	98.77260184288025
1	100	0.0001	2	0.05365869402885437	0.05365869402885437	143.24094080924988
1	100	0.0001	2	0.053954511880874634	0.053954511880874634	92.86436676979065
4	100	0.001	4	0.06104949861764908	0.06104949861764908	105.71012663841248
2	200	0.0001	16	0.06227763742208481	0.06227763742208481	41.34347128868103
1	100	0.0001	4	0.0630706325173378	0.0630706325173378	102.74060487747192
1	100	0.0001	4	0.06352924555540085	0.06352924555540085	143.2808620929718
3	100	0.001	2	0.07369701564311981	0.07369701564311981	203.81200337409973
4	100	0.001	2	0.07532890141010284	0.07532890141010284	170.8458695411682
4	200	0.001	16	0.07632071524858475	0.07632071524858475	52.38439321517944
1	100	0.0001	4	0.08529236167669296	0.08529236167669296	68.53321313858032
1	100	0.0001	2	0.10403692722320557	0.10403692722320557	64.06536531448364
1	200	0.0001	16	0.20156478881835938	0.20156478881835938	42.00262522697449
